case_id,backend_key,backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,variant,best_energy_eV,success,run_path,iterations,wasted_iterations,waste_ratio,slip_count,dissociation_count,tokens_used
06,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/one_shot/06,1,0,0.0,0,1,5530
06,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-2.16463851928711,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/full/06,5,0,0.0,2,1,27931
06,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/one_shot/06,1,0,0.0,0,1,4879
06,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.8745841979980469,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_slip/06,5,0,0.0,2,1,26655
06,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.8745841979980469,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_forbid/06,5,0,0.0,2,1,29421
06,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.8745841979980469,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_termination/06,5,0,0.0,2,1,28463
06,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-1.8745841979980469,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/full/06,5,0,0.0,1,2,32893
06,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.767864227294922,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_slip/06,5,0,0.0,3,2,33768
06,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.9020652770996096,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_forbid/06,5,0,0.0,2,1,37436
06,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.8745841979980469,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_termination/06,5,0,0.0,1,2,33278
06,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/one_shot/06,1,0,0.0,0,1,6188
07,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,full,-7.030705213546753,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/full/07,5,0,0.0,4,0,34279
07,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.051090955734253,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_slip/07,5,0,0.0,5,0,25702
07,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.051090955734253,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_forbid/07,5,0,0.0,4,0,27991
07,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.030705213546753,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_termination/07,5,0,0.0,4,0,27927
07,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.511173963546753,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/one_shot/07,1,0,0.0,1,0,4422
07,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-7.051090955734253,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/full/07,4,0,0.0,4,0,40702
07,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.051090955734253,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_slip/07,5,0,0.0,5,0,34675
07,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.051090955734253,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_forbid/07,3,0,0.0,3,0,29087
07,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.051090955734253,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_termination/07,5,0,0.0,5,0,38334
07,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.883122205734253,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/one_shot/07,1,0,0.0,1,0,5839
07,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-7.051090955734253,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/full/07,5,0,0.0,5,0,29421
07,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.883122205734253,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/one_shot/07,1,0,0.0,1,0,4396
07,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.051090955734253,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_slip/07,5,0,0.0,5,0,25638
07,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.051090955734253,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_forbid/07,5,0,0.0,5,0,26695
07,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.030705213546753,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_termination/07,5,0,0.0,4,0,26236
07,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-7.051090955734253,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/full/07,5,0,0.0,5,0,37815
07,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.051090955734253,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_slip/07,5,0,0.0,5,0,32905
07,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.030705213546753,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_forbid/07,5,0,0.0,4,0,36405
07,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.030705213546753,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_termination/07,4,0,0.0,4,0,28145
07,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.883122205734253,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/one_shot/07,1,0,0.0,1,0,5640
08,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,full,-7.190608978271484,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/full/08,5,0,0.0,3,1,30444
08,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.190670013427734,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_slip/08,5,0,0.0,5,1,29034
08,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.190670013427734,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_forbid/08,5,0,0.0,3,1,29874
08,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.190670013427734,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_termination/08,5,1,0.2,3,1,29935
08,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/one_shot/08,1,0,0.0,0,1,4494
08,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-6.869441986083984,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/full/08,5,0,0.0,3,2,41084
08,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.190608978271484,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_slip/08,5,0,0.0,4,1,34915
08,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.856868743896484,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_forbid/08,5,0,0.0,3,2,37789
08,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.190670013427734,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_termination/08,5,0,0.0,4,2,38841
08,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/one_shot/08,1,0,0.0,0,1,5736
08,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-6.414363861083984,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/full/08,5,0,0.0,5,4,32740
08,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.414363861083984,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/one_shot/08,1,0,0.0,1,0,5672
08,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.414363861083984,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_slip/08,5,0,0.0,4,4,27704
08,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.414363861083984,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_forbid/08,5,0,0.0,4,4,33546
08,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-6.869441986083984,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_termination/08,5,0,0.0,4,2,28456
08,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-6.414363861083984,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/full/08,4,0,0.0,3,3,30243
08,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.616634368896484,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_slip/08,5,0,0.0,3,3,34198
08,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.414363861083984,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_forbid/08,5,0,0.0,4,4,42458
08,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.190608978271484,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_termination/08,4,0,0.0,3,2,30842
08,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/one_shot/08,1,0,0.0,0,1,5945
09,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,full,-1.9912567138671875,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/full/09,3,0,0.0,0,0,20047
09,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.9912567138671875,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_slip/09,3,0,0.0,0,0,19542
09,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.9912567138671875,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_forbid/09,3,0,0.0,0,0,19956
09,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.9912567138671875,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_termination/09,3,0,0.0,0,0,32056
09,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-1.9912567138671875,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/one_shot/09,1,0,0.0,0,0,4559
09,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-1.9912567138671875,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/full/09,3,0,0.0,0,0,26258
09,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.9912567138671875,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_slip/09,3,0,0.0,0,0,25814
09,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.9912567138671875,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_forbid/09,3,0,0.0,0,0,26008
09,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.9912567138671875,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_termination/09,3,0,0.0,0,0,42723
09,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-1.8037338256835935,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/one_shot/09,1,0,0.0,0,0,5464
09,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-1.9739322662353516,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/full/09,3,0,0.0,1,0,28924
09,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-1.8013858795166016,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/one_shot/09,1,0,0.0,0,0,6021
09,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.9739322662353516,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_slip/09,3,0,0.0,1,0,29281
09,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.9739322662353516,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_forbid/09,3,0,0.0,1,0,27953
09,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.9739322662353516,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_termination/09,4,0,0.0,1,0,170041
09,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-1.9739322662353516,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/full/09,3,0,0.0,1,0,26737
09,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.9739322662353516,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_slip/09,3,0,0.0,1,0,24763
09,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.9739322662353516,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_forbid/09,3,0,0.0,1,0,27312
09,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.9739322662353516,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_termination/09,3,0,0.0,1,0,44624
09,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-1.9739322662353516,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/one_shot/09,1,0,0.0,0,0,6511
10,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,full,-2.7095260620117188,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/full/10,2,0,0.0,2,0,15422
10,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.7095260620117188,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_slip/10,2,0,0.0,2,0,14060
10,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.7095260620117188,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_forbid/10,2,0,0.0,2,0,15020
10,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_termination/10,4,0,0.0,3,0,44961
10,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/one_shot/10,1,0,0.0,0,0,4710
10,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/full/10,4,0,0.0,3,0,37375
10,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_slip/10,3,0,0.0,2,0,26100
10,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_forbid/10,4,0,0.0,3,0,36268
10,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_termination/10,4,0,0.0,3,0,58119
10,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.7095260620117188,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/one_shot/10,1,0,0.0,1,0,6245
10,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/full/10,4,0,0.0,3,0,39939
10,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.7095260620117188,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/one_shot/10,1,0,0.0,1,0,7048
10,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_slip/10,3,0,0.0,2,0,30326
10,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_forbid/10,3,0,0.0,2,0,28410
10,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_termination/10,5,0,0.0,4,0,55542
10,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/full/10,4,0,0.0,3,0,36868
10,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_slip/10,4,0,0.0,3,0,35171
10,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_forbid/10,4,0,0.0,3,0,35159
10,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.7176666259765625,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_termination/10,4,0,0.0,3,0,55311
10,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.712350845336914,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/one_shot/10,1,0,0.0,0,0,6257
11,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,full,-2.381309509277344,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/full/11,1,0,0.0,1,0,9807
11,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_slip/11,3,0,0.0,2,0,20250
11,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_forbid/11,3,0,0.0,2,0,21009
11,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/no_termination/11,3,0,0.0,2,0,37005
11,gpt,gpt54_mace_mp0_small,gpt-5.4-2026-03-05,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/gpt54_mace_mp0_small/one_shot/11,1,0,0.0,0,0,4286
11,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,full,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/full/11,3,0,0.0,2,0,29346
11,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_slip/11,3,0,0.0,2,0,26147
11,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_forbid/11,3,0,0.0,2,0,27556
11,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/no_termination/11,3,0,0.0,2,0,47661
11,claude,claude_sonnet46_mace_mp0_small,claude-sonnet-4-6,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/claude_sonnet46_mace_mp0_small/one_shot/11,1,0,0.0,0,0,5937
11,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,full,-2.3885955810546875,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/full/11,2,0,0.0,2,0,15006
11,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.381309509277344,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/one_shot/11,1,0,0.0,1,0,4292
11,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_slip/11,3,0,0.0,2,0,20620
11,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_forbid/11,3,0,0.0,2,0,21364
11,gemini,gemini25pro_mace_mp0_small,gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/gemini25pro_mace_mp0_small/no_termination/11,3,0,0.0,2,0,38607
11,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,full,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/full/11,3,0,0.0,2,0,29428
11,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_slip/11,3,0,0.0,2,0,27265
11,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_forbid/11,3,0,0.0,2,0,28471
11,grok,grok4_mace_mp0_small,grok-4,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.4184722900390625,TRUE,research/results/basic_experiments/cmu20/grok4_mace_mp0_small/no_termination/11,3,0,0.0,2,0,24269
