case_id,ocd_id,surface_formula,adsorbate,backend_key,backend,llm_model,llm_route,force_field,calculator_backend,force_field_model,force_field_size,variant,best_energy_eV,success,run_path,iterations,wasted_iterations,waste_ratio,slip_count,dissociation_count,tokens_used
012,108,Ru60Ta20,[NH],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-14.549540519714355,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/012,2,0,0.0,2,0,14357
012,108,Ru60Ta20,[NH],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-14.549540519714355,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/012,5,0,0.0,5,0,55952
012,108,Ru60Ta20,[NH],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-13.274882316589355,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/012,1,0,0.0,1,0,6879
013,114,Ag24In12Sc12,CO,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-2.772481918334961,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/013,5,0,0.0,4,1,36191
013,114,Ag24In12Sc12,CO,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.700719833374023,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/013,4,0,0.0,3,0,33644
013,114,Ag24In12Sc12,CO,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.746053695678711,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/013,5,0,0.0,4,0,35124
013,114,Ag24In12Sc12,CO,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.746053695678711,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/013,5,0,0.0,3,1,36165
013,114,Ag24In12Sc12,CO,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.359823226928711,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/013,1,0,0.0,1,0,6506
014,118,Ge36V60,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-10.13772201538086,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/014,3,0,0.0,3,1,21986
014,118,Ge36V60,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.13772201538086,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/014,5,0,0.0,5,2,37490
014,118,Ge36V60,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.13772201538086,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/014,5,0,0.0,5,1,40533
014,118,Ge36V60,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-11.384395599365234,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/014,5,0,0.0,5,1,38338
014,118,Ge36V60,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-10.13772201538086,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/014,1,0,0.0,1,0,6703
015,130,Ge16Mn48,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-1.094757080078125,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/015,4,0,0.0,3,3,37435
015,130,Ge16Mn48,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.094757080078125,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/015,4,0,0.0,3,3,31165
015,130,Ge16Mn48,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.094757080078125,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/015,5,0,0.0,3,3,69933
015,130,Ge16Mn48,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.094757080078125,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/015,5,0,0.0,3,3,81086
015,130,Ge16Mn48,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/015,1,0,0.0,1,1,4394
016,181,Cu32Se64W16,C(C)O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-10.360984802246094,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/016,5,0,0.0,2,2,35824
016,181,Cu32Se64W16,C(C)O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-9.663703918457031,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/016,5,0,0.0,3,1,33605
016,181,Cu32Se64W16,C(C)O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-9.077415466308594,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/016,3,0,0.0,2,1,25657
016,181,Cu32Se64W16,C(C)O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.360984802246094,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/016,5,0,0.0,1,1,50397
016,181,Cu32Se64W16,C(C)O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.077415466308594,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/016,1,0,0.0,0,0,6096
017,183,Pb24Y8,[N]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-2.7166519165039062,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/017,5,0,0.0,4,0,37827
017,183,Pb24Y8,[N]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.437950134277344,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/017,5,0,0.0,4,0,35682
017,183,Pb24Y8,[N]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.7164840698242188,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/017,5,0,0.0,5,0,50824
017,183,Pb24Y8,[N]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.7166519165039062,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/017,5,0,0.0,4,0,52645
017,183,Pb24Y8,[N]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.7164993286132812,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/017,1,0,0.0,1,0,6498
018,192,Si8Ta16V24,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-7.854732513427734,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/018,5,0,0.0,5,2,43061
018,192,Si8Ta16V24,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-8.053489685058594,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/018,5,0,0.0,5,1,37457
018,192,Si8Ta16V24,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.570980072021484,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/018,4,0,0.0,4,2,57679
018,192,Si8Ta16V24,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.724544525146484,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/018,5,0,0.0,5,3,65340
018,192,Si8Ta16V24,[N]=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.870693206787109,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/018,1,0,0.0,1,0,7105
019,196,Ag96Ga32,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-1.855987548828125,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/019,5,0,0.0,4,1,55337
019,196,Ag96Ga32,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-1.83050537109375,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/019,1,0,0.0,1,0,4780
019,196,Ag96Ga32,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-1.8302001953125,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/019,5,0,0.0,4,2,52422
019,196,Ag96Ga32,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-1.8563232421875,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/019,5,0,0.0,4,2,57298
019,196,Ag96Ga32,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-1.85589599609375,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/019,1,0,0.0,1,0,6696
020,201,Cr36N48,[CH]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-7.707094192504883,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/020,4,0,0.0,2,0,36664
020,201,Cr36N48,[CH]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.707094192504883,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/020,5,0,0.0,3,0,33420
020,201,Cr36N48,[CH]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.707094192504883,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/020,5,0,0.0,3,0,56493
020,201,Cr36N48,[CH]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.707094192504883,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/020,5,0,0.0,2,0,58805
020,201,Cr36N48,[CH]=O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.152454376220703,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/020,1,0,0.0,0,0,6011
021,208,Al20Au20Y20,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-5.017307281494141,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/021,5,0,0.0,4,0,39479
021,208,Al20Au20Y20,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.950687408447266,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/021,5,0,0.0,5,0,35177
021,208,Al20Au20Y20,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.950687408447266,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/021,5,0,0.0,4,0,49123
021,208,Al20Au20Y20,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.017307281494141,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/021,5,0,0.0,3,0,54004
021,208,Al20Au20Y20,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.9963321685791016,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/021,1,0,0.0,1,0,6968
022,242,Fe20Mn20P20,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-3.6048831939697266,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/022,5,0,0.0,3,0,35928
022,242,Fe20Mn20P20,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.6048831939697266,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/022,5,0,0.0,4,0,34569
022,242,Fe20Mn20P20,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.60184097290039,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/022,5,0,0.0,4,0,36966
022,242,Fe20Mn20P20,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.6088905334472656,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/022,5,0,0.0,4,0,35848
022,242,Fe20Mn20P20,[NH2],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.441492080688477,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/022,1,0,0.0,1,0,7407
023,252,Ag60Ga20,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-3.439350128173828,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/023,5,0,0.0,1,0,37245
023,252,Ag60Ga20,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.439472198486328,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/023,5,0,0.0,3,2,35886
023,252,Ag60Ga20,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.4393959045410156,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/023,5,0,0.0,3,1,56148
023,252,Ag60Ga20,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.439350128173828,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/023,5,0,0.0,4,3,59769
023,252,Ag60Ga20,C(=O)C,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.4162750244140625,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/023,1,0,0.0,0,0,6394
024,275,Cd20Y20,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-5.222927093505859,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/024,5,0,0.0,4,0,37002
024,275,Cd20Y20,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.207889556884766,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/024,5,0,0.0,5,0,36099
024,275,Cd20Y20,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.207889556884766,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/024,5,0,0.0,5,0,33798
024,275,Cd20Y20,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.222909927368164,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/024,5,0,0.0,4,0,36571
024,275,Cd20Y20,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-5.207904815673828,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/024,1,0,0.0,1,0,8422
025,294,Ga36Mn36,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-3.549367904663086,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/025,5,0,0.0,3,0,36429
025,294,Ga36Mn36,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.493206024169922,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/025,5,0,0.0,3,0,32628
025,294,Ga36Mn36,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.493175506591797,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/025,5,0,0.0,3,0,53589
025,294,Ga36Mn36,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.493694305419922,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/025,5,0,0.0,3,0,56076
025,294,Ga36Mn36,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.479421615600586,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/025,1,0,0.0,1,0,6322
026,335,As40Ti40,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-7.434551239013672,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/026,5,0,0.0,4,0,56350
026,335,As40Ti40,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.450054168701172,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/026,5,0,0.0,4,0,34623
026,335,As40Ti40,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.434549331665039,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/026,5,0,0.0,4,0,50902
026,335,As40Ti40,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.434551239013672,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/026,5,0,0.0,4,0,53189
026,335,As40Ti40,C[O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.24180793762207,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/026,1,0,0.0,0,0,6030
027,338,Se72Ta36,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/027,5,1,0.2,2,1,33378
027,338,Se72Ta36,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/027,5,0,0.0,3,1,32578
027,338,Se72Ta36,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/027,5,0,0.0,3,1,33205
027,338,Se72Ta36,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/027,5,0,0.0,3,1,33251
027,338,Se72Ta36,N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/027,1,0,0.0,0,0,8006
028,351,Ca24Pb24Pd24,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-3.876556396484375,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/028,5,0,0.0,5,2,55649
028,351,Ca24Pb24Pd24,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.055267333984375,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/028,5,0,0.0,5,1,47848
028,351,Ca24Pb24Pd24,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.055267333984375,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/028,5,0,0.0,5,2,53115
028,351,Ca24Pb24Pd24,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.055267333984375,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/028,5,0,0.0,5,1,50047
028,351,Ca24Pb24Pd24,[CH2][O],grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.72772216796875,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/028,1,0,0.0,1,0,6873
029,362,In18N18Ti36,O=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-8.870079040527344,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/029,5,0,0.0,4,3,39586
029,362,In18N18Ti36,O=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-8.870079040527344,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/029,5,0,0.0,5,1,35615
029,362,In18N18Ti36,O=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-8.395408630371094,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_forbid/029,4,0,0.0,3,2,38604
029,362,In18N18Ti36,O=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-8.870079040527344,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_termination/029,5,0,0.0,4,3,55787
029,362,In18N18Ti36,O=N,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/one_shot/029,1,0,0.0,1,1,6541
030,384,Cd16Pd48,C([CH2])O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-5.085487365722656,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/full/030,5,0,0.0,3,0,59639
030,384,Cd16Pd48,C([CH2])O,grok,openrouter_grok4_mace_mp0_small,x-ai/grok-4,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.087898254394531,TRUE,research/results/basic_experiments/ocd62/openrouter_grok4_mace_mp0_small/no_slip/030,5,0,0.0,3,0,48474
