dataset,case_id,backend,backend_label,variant,variant_label,E_full_eV,E_variant_eV,delta_E_variant_minus_full_eV,delta_positive_means,within_0p01_eV,within_0p05_eV,full_better_gt_0p05_eV,variant_better_gt_0p05_eV,plot_note
OCD62,023,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-3.4394569396972656,-3.4162750244140625,0.023181915,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,024,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-5.207887649536133,-5.207887649536133,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,025,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-3.493175506591797,-3.493175506591797,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,026,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-7.434549331665039,-7.24180793762207,0.192741394,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,027,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-7.403881072998047,-7.403881072998047,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,028,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-4.055267333984375,-2.72772216796875,1.327545166,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,030,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-5.087837219238281,-5.087867736816406,-0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,031,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-5.4569244384765625,-3.9466781616210938,1.510246277,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,032,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-7.2280120849609375,-7.2280120849609375,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,034,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-6.991722106933594,-6.991722106933594,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,035,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-6.2375946044921875,-6.176261901855469,0.061332703,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,036,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-10.643351554870604,-10.208537101745604,0.434814453,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,037,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-5.74797248840332,-5.74797248840332,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,038,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-3.319252014160156,-3.294761657714844,0.024490356,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,039,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-5.363338470458984,-5.362604141235352,0.000734329,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,040,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-9.668636322021484,-9.34560775756836,0.323028564,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,041,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-4.980229139328003,-4.743168592453003,0.237060547,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,042,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-3.2839298248291016,-3.282930374145508,0.000999451,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,043,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-7.268787384033203,-7.268787384033203,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,044,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-3.2235107421875,-2.7376708984375,0.485839844,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,045,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-1.351470947265625,-1.351470947265625,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,046,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-4.241325378417969,-4.241508483886719,-0.000183105,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,047,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-2.113170623779297,-2.030193328857422,0.082977295,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,048,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-11.654596328735352,-6.983524322509766,4.671072006,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,049,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-8.627952575683594,-7.621452331542969,1.006500244,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,050,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-3.5041396617889404,-3.5041396617889404,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,051,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-3.1345107555389404,-3.134342908859253,0.000167847,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,052,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-0.1671810150146484,-0.1671810150146484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,054,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-11.695304870605469,-11.695274353027344,0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,055,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-2.739093780517578,-2.729450225830078,0.009643555,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,056,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-12.998695373535156,-12.91376495361328,0.084930420,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,057,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-10.486995697021484,-10.415063858032228,0.071931839,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,058,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-2.9037342071533203,-2.8683414459228516,0.035392761,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,059,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-2.848228454589844,-2.848228454589844,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,060,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-8.329967498779297,-7.671304702758789,0.658662796,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,061,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-10.732337951660156,-10.710975646972656,0.021362305,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,062,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-7.339601516723633,-7.339723587036133,-0.000122070,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,001,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-3.56817626953125,-4.162750244140625,-0.594573975,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,001,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-3.56817626953125,-3.356536865234375,0.211639404,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,001,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-3.56817626953125,-3.356536865234375,0.211639404,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,002,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-4.346961975097656,-4.346961975097656,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,002,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-4.346961975097656,-4.346961975097656,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,002,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-4.346961975097656,-4.346961975097656,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,003,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-3.288808822631836,-3.260292053222656,0.028516769,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,003,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-3.288808822631836,-3.1459274291992188,0.142881393,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,003,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-3.288808822631836,-3.260292053222656,0.028516769,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,004,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-7.176612854003906,-7.176612854003906,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,004,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-7.176612854003906,-7.176612854003906,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,004,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-7.176612854003906,-7.176612854003906,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,005,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-10.075260162353516,-10.066949844360352,0.008310318,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,005,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-10.075260162353516,-10.076349258422852,-0.001089096,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,005,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-10.075260162353516,-10.075260162353516,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,006,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-3.715871810913086,-3.715871810913086,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,006,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-3.715871810913086,-3.715871810913086,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,006,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-3.715871810913086,-3.715871810913086,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,007,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-19.78919982910156,-19.925071716308594,-0.135871887,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,007,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-19.78919982910156,-19.718246459960938,0.070953369,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,007,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-19.78919982910156,-19.925071716308594,-0.135871887,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,008,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-8.466377258300781,-8.466667175292969,-0.000289917,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,008,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-8.466377258300781,-8.466743469238281,-0.000366211,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,008,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-8.466377258300781,-8.466667175292969,-0.000289917,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,009,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-4.292024612426758,-4.578418731689453,-0.286394119,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,009,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-4.292024612426758,-4.578388214111328,-0.286363602,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,009,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-4.292024612426758,-4.578418731689453,-0.286394119,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,010,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-3.3845176696777344,-3.3845252990722656,-0.000007629,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,010,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-3.3845176696777344,-3.3845252990722656,-0.000007629,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,010,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-3.3845176696777344,-3.3845176696777344,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,011,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-4.418584823608398,-4.418554306030273,0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,011,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-4.418584823608398,-4.381780624389648,0.036804199,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,011,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-4.418584823608398,-4.418554306030273,0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,012,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-14.549540519714355,-14.256022453308104,0.293518066,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,012,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-14.549540519714355,-13.564433097839355,0.985107422,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,012,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-14.549540519714355,-14.549540519714355,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,013,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-2.746053695678711,-2.6935501098632812,0.052503586,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,013,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-2.746053695678711,-2.746053695678711,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,013,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-2.746053695678711,-2.746053695678711,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,014,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-10.13772201538086,-10.13772201538086,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,014,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-10.13772201538086,-10.13772201538086,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,014,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-10.13772201538086,-10.13772201538086,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,015,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-1.094757080078125,-1.094757080078125,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,015,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-1.094757080078125,-1.094757080078125,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,015,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-1.094757080078125,-1.094757080078125,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,016,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-10.361473083496094,-10.363121032714844,-0.001647949,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,016,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-10.361473083496094,-10.361473083496094,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,016,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-10.361473083496094,-10.361473083496094,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,017,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-2.7165756225585938,-2.7164840698242188,0.000091553,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,017,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-2.7165756225585938,-2.7164840698242188,0.000091553,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,017,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-2.7165756225585938,-2.7164993286132812,0.000076294,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,018,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-7.717494964599609,-7.724544525146484,-0.007049561,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,018,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-7.717494964599609,-7.570980072021484,0.146514893,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,018,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-7.717494964599609,-8.044795989990234,-0.327301025,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,019,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-2.21280288696289,-2.21280288696289,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,019,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-2.21280288696289,-2.21280288696289,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,019,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-2.21280288696289,-1.85589599609375,0.356906891,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,020,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-7.707094192504883,-7.707094192504883,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,020,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-7.707094192504883,-7.707033157348633,0.000061035,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,020,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-7.707094192504883,-7.707033157348633,0.000061035,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,021,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-4.950687408447266,-4.933353424072266,0.017333984,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,021,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-4.950687408447266,-4.950687408447266,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,021,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-4.950687408447266,-4.950687408447266,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,022,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-3.6048831939697266,-3.6048831939697266,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,022,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-3.6048831939697266,-3.5104713439941406,0.094411850,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,022,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-3.6048831939697266,-3.60184097290039,0.003042221,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,023,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-3.43936538696289,-3.439350128173828,0.000015259,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,023,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_forbid,w/o Forbid,-3.43936538696289,-3.439350128173828,0.000015259,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,023,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_termination,w/o Term,-3.43936538696289,-3.439350128173828,0.000015259,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,024,openrouter_gemini25pro_mace_mp0_small,OpenRouter Gemini 2.5 Pro,no_slip,w/o Slip,-5.222894668579102,-5.222894668579102,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
