backend_key,backend,llm_model,llm_route,force_field,calculator_backend,force_field_model,force_field_size,case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,045,no_forbid,-1.3554611206054688,0.195587158203125,5,0,0.0,True,5,3,31314
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,046,no_forbid,-4.241508483886719,,5,0,0.0,True,2,0,28305
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,047,no_forbid,-2.113140106201172,,5,0,0.0,True,3,1,26265
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,048,no_forbid,-11.654779434204102,,4,0,0.0,True,4,0,30794
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,049,no_forbid,-8.627983093261719,,5,0,0.0,True,5,0,28854
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,050,no_forbid,-3.5041396617889404,,5,0,0.0,True,4,0,28996
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,051,no_forbid,-3.134526014328003,,3,0,0.0,True,2,0,21906
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,052,no_forbid,-0.1671810150146484,,5,0,0.0,True,0,1,27050
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,053,no_forbid,,,2,1,0.5,False,1,1,11657
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,054,no_forbid,-11.695274353027344,,5,0,0.0,True,3,0,26169
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,055,no_forbid,-2.739093780517578,,4,0,0.0,True,4,1,30553
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,056,no_forbid,-12.998695373535156,3.0517578125e-05,3,0,0.0,True,2,0,21512
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,057,no_forbid,-10.486995697021484,,4,0,0.0,True,3,1,26214
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,058,no_forbid,-2.903726577758789,,2,0,0.0,True,2,0,14805
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,059,no_forbid,-2.848228454589844,,4,0,0.0,True,3,0,26849
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,060,no_forbid,-7.812969207763672,,3,0,0.0,True,2,0,20106
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,061,no_forbid,-10.713539123535156,0.0,4,0,0.0,True,1,0,25920
gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,062,no_forbid,-7.312488555908203,,5,0,0.0,True,5,2,30478
